2023-03-30 16:37:43,https://m.media-amazon.com/images/I/51679iAdIML._AC_UY218_.jpg,Comfort Zone Remedy Cream To Oil Limpiador Facial - 150 ml,"43,20 €"
2023-03-30 16:37:34,https://m.media-amazon.com/images/I/516eBH72roL._AC_UY218_.jpg,Comfort Zone Essential Care Limpiador Facial - 150 ml,"29,70 €"
2023-03-30 16:37:43,https://m.media-amazon.com/images/I/516eBH72roL._AC_UY218_.jpg,Comfort Zone Essential Care Limpiador Facial - 150 ml,"29,70 €"
2023-03-30 16:37:48,https://m.media-amazon.com/images/I/516eBH72roL._AC_UY218_.jpg,Essential Care Face Wash 150 Ml,"33,00 €"
2023-03-30 16:35:57,https://m.media-amazon.com/images/I/517O+heTG8L._AC_UY218_.jpg,Phyto Phyto 7 Crema Dia 50 Ml - 50 ml,"27,50 €"
2023-03-30 16:39:02,https://m.media-amazon.com/images/I/518nTkJKIrL._AC_UY218_.jpg,Davines Alchemic Conditioner - # Copper (For Natural & Coloured Hair) 250ml,"32,60 €"
2023-03-30 16:38:35,https://m.media-amazon.com/images/I/518uqFnQBBL._AC_UY218_.jpg,Davines Love Smooth Acondicionador 1000 ml,"82,90 €"
2023-03-30 16:36:12,https://m.media-amazon.com/images/I/5199MNrCN0L._AC_UY218_.jpg,"L'Oréal Professionnel | Champú para aumentar el volumen para pelo fino, Volumetry, SERIE EXPERT, 300ml","14,70 €"
2023-03-30 16:38:30,https://m.media-amazon.com/images/I/519FuKYtiCL._AC_UY218_.jpg,Davines Finest Pigments Sand - Sabbia 280ml,"61,81 €"
2023-03-30 16:37:04,https://m.media-amazon.com/images/I/519FuKYtiCL._AC_UY218_.jpg,Davines Finest Pigments Sand - Sabbia 280ml,"64,25 €"
2023-03-30 16:40:09,https://m.media-amazon.com/images/I/51B+6TcPl0L._AC_UY218_.jpg,davines nourishing naturaltech shampoo 250 ml,"19,78 €"
2023-03-30 16:35:18,https://m.media-amazon.com/images/I/51B+6TcPl0L._AC_UY218_.jpg,davines nourishing naturaltech shampoo 250 ml,"19,75 €"
2023-03-30 16:36:35,https://m.media-amazon.com/images/I/51B+6TcPl0L._AC_UY218_.jpg,davines nourishing naturaltech shampoo 250 ml,"22,50 €"
2023-03-30 16:38:20,https://m.media-amazon.com/images/I/51BUnKgpjuL._AC_UY218_.jpg,Davines Natural Tech Renewing Shampoo (For All Scalp and Hair Types) 1000ml,"64,90 €"
2023-03-30 16:40:33,https://m.media-amazon.com/images/I/51BUnKgpjuL._AC_UY218_.jpg,Davines Natural Tech Renewing Shampoo (For All Scalp and Hair Types) 1000ml,"54,25 €"
2023-03-30 16:35:28,https://m.media-amazon.com/images/I/51BUnKgpjuL._AC_UY218_.jpg,Davines Natural Tech Renewing Shampoo (For All Scalp and Hair Types) 1000ml,"54,20 €"
2023-03-30 16:36:40,https://m.media-amazon.com/images/I/51BUnKgpjuL._AC_UY218_.jpg,Davines Natural Tech Renewing Shampoo (For All Scalp and Hair Types) 1000ml,"54,25 €"
2023-03-30 16:39:02,https://m.media-amazon.com/images/I/51Bm2wkW-aL._AC_UY218_.jpg,Davines naturaltech energizing superactive 100ml.,"79,90 €"
2023-03-30 16:35:38,https://m.media-amazon.com/images/I/51Bm2wkW-aL._AC_UY218_.jpg,Davines naturaltech energizing superactive 100ml.,"75,70 €"
2023-03-30 16:37:19,https://m.media-amazon.com/images/I/51BuSNfxQKL._AC_UY218_.jpg,Davines Authentic Formulas Authentic Moisturising Balm 150ml,"23,75 €"
2023-03-30 16:40:42,https://m.media-amazon.com/images/I/51C+uQx58oL._AC_UY218_.jpg,"Tahe Botanic Solar Aceite Capilar Protector solar Sos Protect con Aceite de Coco, Queratina y Vitamina E, 125 ml","9,90 €"
2023-03-30 16:38:30,https://m.media-amazon.com/images/I/51C7w02XHdL._AC_UY218_.jpg,Davines The circle chronicles Let it go circle 750ml - Mascarilla relajante,"69,90 €"
2023-03-30 16:37:19,https://m.media-amazon.com/images/I/51D06qlltsL._AC_UY218_.jpg,Davines Fitnest Pigments nº7 Blonde/Rubio Medio,"69,25 €"
2023-03-30 16:37:04,https://m.media-amazon.com/images/I/51D9EEDgdFL._AC_UY218_.jpg,Davines Alchemic Silver Conditioner 1000ml,"81,00 €"
2023-03-30 16:40:38,https://m.media-amazon.com/images/I/51Duna6p8dL._AC_UY218_.jpg,Salerm Cosmetics Volume Dust Polvo Matificador - 10 gr,"12,40 €"
2023-03-30 16:37:24,https://m.media-amazon.com/images/I/51Gz-mrycVL._AC_UY218_.jpg,Body Strategist Leg Gel 200 Ml,"52,20 €"
2023-03-30 16:38:02,https://m.media-amazon.com/images/I/51Gz-mrycVL._AC_UY218_.jpg,BODY STRATEGIST scrub 200 ml,"45,90 €"
2023-03-30 16:38:02,https://m.media-amazon.com/images/I/51Gz-mrycVL._AC_UY218_.jpg,Body Strategist Leg Gel 200 Ml,"52,20 €"
2023-03-30 16:37:29,https://m.media-amazon.com/images/I/51HOei8WdtL._AC_UY218_.jpg,Comfort Zone Sun Soul Face SPF 30 Crema - 60 ml,"34,00 €"
