fecha,imagen,nombre,distribuidor,precio,ASIN,EAN
18-04-2023,https://m.media-amazon.com/images/I/41uBLssEuKL._SY445_SX342_QL70_ML2_.jpg,davines alchemic red champú 280 287370 g,P&CProfesional,19.58,B007XNNF72,
18-04-2023,https://m.media-amazon.com/images/I/61LHp8f1xwL.__AC_SX300_SY300_QL70_ML2_.jpg,davines alchemic conditioner red (for natural & red or mahogany hair) 250ml,P&CProfesional,25.93,B075PD298Q,
18-04-2023,https://m.media-amazon.com/images/I/71gKC7wdp3L.__AC_SX300_SY300_QL70_ML2_.jpg,davines nourishing keratin sealer 100 ml,P&CProfesional,24.23,B084BJR1P7,
18-04-2023,https://m.media-amazon.com/images/I/31FC+bgyTeL._SY445_SX342_.jpg,davines solu clarifying champú - 1000 ml,P&CProfesional,45.05,B00QFL2QDC,
18-04-2023,https://m.media-amazon.com/images/I/61BE+HkCXLL._AC_SY300_SX300_.jpg,davines heart of glass sheer glaze 150 ml,P&CProfesional,23.16,B08SXQKBFD,
18-04-2023,https://m.media-amazon.com/images/I/31kIp7wg5eL._SY445_SX342_QL70_ML2_.jpg,davines essential acondicionador nounou 250 ml - 250 ml,P&CProfesional,20.03,B0165H0JHU,8004608242031
18-04-2023,https://m.media-amazon.com/images/I/615TtgIbd1L.__AC_SX300_SY300_QL70_ML2_.jpg,davines momo moisturizing conditioner (for dry or dehydrated hair) 250.,P&CProfesional,20.03,B0016191HU,
18-04-2023,https://m.media-amazon.com/images/I/81OOWiPkwGL.__AC_SX300_SY300_QL70_ML2_.jpg,davines naturaltech detoxifying scrub champú 250 ml,P&CProfesional,20.25,B0073G313C,
18-04-2023,https://m.media-amazon.com/images/I/41LvwUss5tL._SY445_SX342_QL70_ML2_.jpg,davines tcc the spotlight circle 50 ml.,P&CProfesional,11.0,B076QCQ8HY,8004608258155
18-04-2023,https://m.media-amazon.com/images/I/51kbNfy9-nL.__AC_SX300_SY300_QL70_ML2_.jpg,davines naturaltech nourishing shampoo 1000ml - champú nutritivo,P&CProfesional,46.11,B07ZL6B5SS,
18-04-2023,https://m.media-amazon.com/images/I/61frKUCrCDL.__AC_SX300_SY300_QL70_ML2_.jpg,davines heart of glass rich acondicionador 250 ml,P&CProfesional,26.35,B08SXQTV52,8004608271697
18-04-2023,https://m.media-amazon.com/images/I/31FiOank5vL._SY445_SX342_QL70_ML2_.jpg,davines essential nounou mask 250 ml - 250 ml,P&CProfesional,25.93,B00OKQW8UK,8004608242079
18-04-2023,https://m.media-amazon.com/images/I/31Hcngd2xFL._SX342_SY445_QL70_ML2_.jpg,davines 69202 - gel de ducha,P&CProfesional,25.29,B0073FQE3C,
18-04-2023,https://m.media-amazon.com/images/I/41M-4+jDILL._SY445_SX342_.jpg,"davines 69230 - champú, 250 ml",P&CProfesional,20.25,B0073FTCJU,
18-04-2023,https://m.media-amazon.com/images/I/7101O1RUYlL._SY679_.jpg,davines essential champú dede 295000 g,P&CProfesional,18.0,B0165GY9VI,
18-04-2023,https://m.media-amazon.com/images/I/617LFfN0y2L._SY679_.jpg,davines essential solu champú 400 g (881-14861),P&CProfesional,18.0,B00OOUF48K,
18-04-2023,https://m.media-amazon.com/images/I/71IXlMO4HRL._AC_SX522_.jpg,davines love smooth mask 250ml disciplinante nuevo formato,P&CProfesional,25.93,B09PM1Y63S,8004608275565
18-04-2023,https://m.media-amazon.com/images/I/61lQ8RVz8nL._AC_SX522_.jpg,davines alchemic system alchemic conditioner silver 250ml.,P&CProfesional,25.93,B075PMGKVT,
18-04-2023,https://m.media-amazon.com/images/I/61PkAII-MvL._AC_SX522_.jpg,davines davines love mask rizo 250ml 250 ml,P&CProfesional,25.93,B073WW3KZL,
18-04-2023,https://m.media-amazon.com/images/I/71OgThhD4dL._AC_SY879_.jpg,davines nourishing vegetarian miracle conditionernew 2019 250 ml,P&CProfesional,25.5,B0813DB98Y,
18-04-2023,https://m.media-amazon.com/images/I/71XAYvBZTkL._AC_SY879_.jpg,davines heart of glass silkening champu 250 ml,P&CProfesional,21.04,B08SXSWC7Y,8004608271666
18-04-2023,https://m.media-amazon.com/images/I/71yxX4UvCeL._AC_SY879_.jpg,davines oi oil 50ml,P&CProfesional,15.08,B011DCMQZA,
18-04-2023,https://m.media-amazon.com/images/I/61R0Gfz7SoL._AC_SY879_.jpg,davines champú love smoothing - 250 ml,P&CProfesional,18.0,B00U1JHWR4,8004608245872
18-04-2023,https://m.media-amazon.com/images/I/61aT6ybYFgL._AC_SX466_.jpg,davines oi absolute beautifying acondicionador - 250 ml,P&CProfesional,22.74,,
18-04-2023,https://m.media-amazon.com/images/I/71kMQxQ4VHL._AC_SY879_.jpg,davines naturaltech replumping champú 250 ml,P&CProfesional,20.25,B00GTW4S3S,8004608240389
18-04-2023,https://m.media-amazon.com/images/I/61JNPqSDvdS._AC_SY879_.jpg,davines champú - 280 ml,P&CProfesional,20.03,B00ZPQ129C,8004608247630
